Year,LocationDesc,Category,Topic,Age_18-24,Age_20-24,Age_25-44,Age_35+,Age_45-64,Age_65+,Age_75+,Gender_Female,Gender_Male,Overall_Overall,Race_Hispanic,Race_Non-Hispanic Asian,Race_Non-Hispanic Black,Race_Non-Hispanic White,Race_Other
2013,South Dakota,Cardiovascular Diseases,Stroke,,,,3.8,2.1,8.8,11.1,2.8,2.8,2.8,,,,2.8,4.2
2013,South Dakota,Risk Factors,Cholesterol Abnormalities,,,55.7,68.45,66.9,77.1,53.7,65.5,65.95,65.7,34.5,,,65.9,33.8
2013,South Dakota,Risk Factors,Diabetes,,,3.4,12.4,11.2,19.8,18.5,9.2,9.0,9.1,,,,8.5,16.1
2013,South Dakota,Risk Factors,Hypertension,4.4,,30.900000000000002,62.849999999999994,59.949999999999996,78.0,79.94999999999999,57.099999999999994,54.45,55.65,20.4,,,56.25,53.8
2013,South Dakota,Risk Factors,Nutrition,88.7,,87.9,87.0,85.0,89.5,90.3,83.9,90.9,87.3,,,,88.0,87.1
2013,South Dakota,Risk Factors,Obesity,,30.200000000000003,31.55,29.700000000000003,30.200000000000003,28.25,26.4,32.849999999999994,27.8,30.25,30.75,56.1,36.0,30.1,31.3
2013,South Dakota,Risk Factors,Physical Inactivity,86.4,,78.1,72.9,74.8,68.9,65.5,78.3,73.9,76.2,80.1,,60.5,76.1,75.9
2013,South Dakota,Risk Factors,Smoking,27.3,,25.0,15.4,17.9,8.4,4.2,19.4,19.7,19.6,18.9,,,17.6,43.0
2013,Tennessee,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.5,17.45,16.05,21.65,23.4,10.25,19.55,15.95,,,5.7,16.2,
2013,Tennessee,Cardiovascular Diseases,Coronary Heart Disease,,,,8.4,7.8,15.9,16.2,5.0,7.7,6.3,,,6.1,6.6,
2013,Tennessee,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.3,16.8,15.4,29.3,32.1,10.7,14.3,12.4,,,12.6,13.1,
2013,Tennessee,Cardiovascular Diseases,Stroke,,,1.7,5.4,4.9,8.7,8.9,4.2,3.8,4.0,,,4.1,4.2,
2013,Tennessee,Risk Factors,Cholesterol Abnormalities,,,58.8,71.3,72.45,54.8,50.3,68.5,67.7,68.1,,,33.7,69.19999999999999,31.1
2013,Tennessee,Risk Factors,Diabetes,,,4.4,16.1,17.3,22.4,20.7,12.0,12.5,12.2,,,14.2,12.2,
2013,Tennessee,Risk Factors,Hypertension,,,42.15,69.0,67.35,83.30000000000001,72.2,62.0,60.75,61.35,,,63.9,61.8,22.0
2013,Tennessee,Risk Factors,Nutrition,90.8,,88.2,90.9,92.1,91.3,91.1,88.7,92.4,90.5,66.5,,92.2,91.1,
2013,Tennessee,Risk Factors,Obesity,,31.549999999999997,33.35,31.5,31.85,29.8,28.400000000000002,34.85,29.0,31.95,40.0,35.0,32.65,31.95,33.4
2013,Tennessee,Risk Factors,Physical Inactivity,67.2,,67.4,61.1,59.3,58.3,56.0,60.5,65.3,62.8,67.4,,62.5,62.2,67.2
2013,Tennessee,Risk Factors,Smoking,23.4,,28.1,22.5,28.3,10.8,4.7,22.0,26.8,24.3,,,23.0,25.2,
2013,Texas,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.3,5.6,4.5,12.7,14.1,3.1,4.8,3.9,2.6,,6.1,4.4,
2013,Texas,Cardiovascular Diseases,Coronary Heart Disease,,,,4.9,3.9,12.1,13.6,3.0,3.8,3.4,2.1,,5.5,4.2,
2013,Texas,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.2,10.1,8.5,22.2,24.5,6.4,7.9,7.2,4.6,,10.7,8.5,
2013,Texas,Cardiovascular Diseases,Stroke,,,0.9,3.5,3.2,6.7,7.9,2.5,2.5,2.5,1.6,,3.6,3.0,
2013,Texas,Risk Factors,Cholesterol Abnormalities,,9.1,59.2,70.85,72.1,76.7,51.2,66.55,68.4,67.45,65.65,30.6,37.2,68.8,33.9
2013,Texas,Risk Factors,Diabetes,,,4.6,15.3,15.9,24.9,25.4,10.4,11.5,10.9,11.9,,13.2,10.1,
2013,Texas,Risk Factors,Hypertension,6.4,,31.25,62.35,62.65,79.05,79.69999999999999,55.75,52.25,54.0,47.85,19.0,60.65,57.4,44.75
2013,Texas,Risk Factors,Nutrition,86.6,,83.8,85.1,85.5,86.3,87.3,82.9,87.5,85.2,84.5,86.0,85.6,85.7,77.3
2013,Texas,Risk Factors,Obesity,,38.25,30.85,30.15,30.5,30.05,29.85,34.349999999999994,28.45,31.35,31.35,31.6,32.15,31.1,34.45
2013,Texas,Risk Factors,Physical Inactivity,76.9,,72.6,68.2,67.9,61.9,54.8,66.5,73.6,69.9,64.2,79.9,70.3,73.1,75.4
2013,Texas,Risk Factors,Smoking,15.2,,18.4,14.4,16.7,8.7,4.9,13.1,18.7,15.9,13.6,13.1,19.2,16.7,33.4
2013,Utah,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.6,4.6,3.7,11.6,15.1,1.9,4.0,3.0,2.1,,,3.1,
2013,Utah,Cardiovascular Diseases,Coronary Heart Disease,,,0.6,4.2,3.4,10.4,13.8,2.0,3.5,2.7,0.9,,,2.9,
2013,Utah,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.7,8.8,7.3,20.9,27.6,4.9,6.8,5.8,3.6,,,6.1,7.3
2013,Utah,Cardiovascular Diseases,Stroke,,,0.7,3.1,2.5,7.0,10.1,2.2,1.8,2.0,,,,2.1,
2013,Utah,Risk Factors,Cholesterol Abnormalities,,10.2,55.5,67.35,68.2,75.69999999999999,75.35,62.95,64.85,63.9,61.4,22.3,46.8,64.2,31.5
2013,Utah,Risk Factors,Diabetes,,,2.0,10.7,10.8,20.8,19.7,6.8,7.4,7.1,6.5,,,7.0,10.9
2013,Utah,Risk Factors,Hypertension,5.8,,23.8,54.7,54.75,72.8,73.8,47.65,45.05,46.050000000000004,38.5,32.7,43.4,47.45,36.599999999999994
2013,Utah,Risk Factors,Nutrition,84.3,,80.4,79.4,78.5,79.3,79.6,76.1,84.7,80.3,78.2,74.4,,81.0,77.3
2013,Utah,Risk Factors,Obesity,,33.75,31.95,30.15,29.85,29.05,28.35,34.35,28.1,31.05,29.3,58.1,36.3,31.3,31.950000000000003
2013,Utah,Risk Factors,Physical Inactivity,84.8,,80.2,77.3,78.3,73.2,70.4,78.5,80.3,79.4,69.3,,66.3,80.8,80.7
2013,Utah,Risk Factors,Smoking,8.8,,12.1,9.7,11.8,4.2,1.0,8.8,11.9,10.3,10.1,,,10.2,13.7
2013,Vermont,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.4,3.5,12.0,14.4,2.9,5.5,4.2,,,,4.2,
2013,Vermont,Cardiovascular Diseases,Coronary Heart Disease,,,,5.2,3.1,12.5,15.8,2.6,5.0,3.8,,,,3.7,
2013,Vermont,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.5,10.5,7.3,22.5,27.7,6.1,10.0,8.0,,,,7.8,18.7
2013,Vermont,Cardiovascular Diseases,Stroke,,,,3.6,2.8,7.0,8.6,2.2,3.2,2.7,,,,2.6,
2013,Vermont,Risk Factors,Cholesterol Abnormalities,,,54.0,67.35,66.75,76.35,77.05000000000001,63.45,66.69999999999999,65.0,41.1,,,65.2,32.4
2013,Vermont,Risk Factors,Diabetes,,,2.2,10.2,9.0,17.5,15.3,7.1,8.5,7.8,,,,7.7,10.6
2013,Vermont,Risk Factors,Hypertension,5.3,,24.1,58.400000000000006,54.400000000000006,75.4,79.1,52.65,51.4,51.849999999999994,27.8,,,52.2,50.5
2013,Vermont,Risk Factors,Nutrition,80.8,,78.6,79.2,79.1,79.6,78.9,73.6,85.5,79.3,73.5,,,79.4,75.0
2013,Vermont,Risk Factors,Obesity,,31.35,31.599999999999998,30.049999999999997,29.8,29.75,29.7,33.85,27.200000000000003,30.45,30.95,,,30.4,27.7
2013,Vermont,Risk Factors,Physical Inactivity,90.2,,81.9,77.1,77.8,73.1,69.6,80.1,78.9,79.5,,,,79.7,71.9
2013,Vermont,Risk Factors,Smoking,18.8,,22.9,14.8,16.1,7.4,3.3,15.4,17.9,16.6,,,,16.4,36.5
2013,Virginia,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.6,5.1,4.0,11.5,14.5,3.5,4.0,3.7,,,2.8,4.4,
2013,Virginia,Cardiovascular Diseases,Coronary Heart Disease,,,,5.4,4.3,12.0,12.2,3.5,4.3,3.9,,,2.8,4.3,7.7
2013,Virginia,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.1,10.4,8.3,21.7,25.7,7.6,7.6,7.6,3.1,,6.9,8.3,10.9
2013,Virginia,Cardiovascular Diseases,Stroke,,,0.8,3.8,3.2,7.1,9.8,3.2,2.2,2.7,,,3.5,2.6,
2013,Virginia,Risk Factors,Cholesterol Abnormalities,,10.8,59.05,71.0,71.65,77.05,50.5,67.15,68.05,67.6,31.4,35.2,67.5,68.0,43.6
2013,Virginia,Risk Factors,Diabetes,,,4.0,13.6,13.6,20.9,18.5,9.7,10.0,9.8,4.5,,15.4,8.8,10.8
2013,Virginia,Risk Factors,Hypertension,7.9,,34.8,63.599999999999994,63.5,77.25,78.1,58.05,53.65,55.9,38.6,16.7,63.25,55.7,54.2
2013,Virginia,Risk Factors,Nutrition,81.0,,82.3,82.7,81.7,84.7,83.8,78.3,86.8,82.4,79.9,81.1,85.1,82.0,82.6
2013,Virginia,Risk Factors,Obesity,,33.45,30.5,30.25,30.05,30.7,30.2,33.4,27.950000000000003,30.65,30.5,32.15,30.85,30.5,31.049999999999997
2013,Virginia,Risk Factors,Physical Inactivity,83.6,,76.9,71.9,73.4,65.4,59.9,71.7,77.5,74.5,66.8,71.4,68.5,77.6,68.3
2013,Virginia,Risk Factors,Smoking,18.7,,21.7,17.8,20.9,10.4,5.5,16.7,21.6,19.0,16.3,8.7,20.4,19.4,29.8
2013,Washington,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.0,18.8,13.7,25.65,27.200000000000003,14.45,19.25,17.4,2.9,,,18.849999999999998,30.05
2013,Washington,Cardiovascular Diseases,Coronary Heart Disease,,,,5.3,3.7,13.0,14.9,2.8,4.7,3.7,,,,4.1,4.0
2013,Washington,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.8,10.3,7.3,23.8,27.3,6.2,8.8,7.5,4.7,4.1,10.9,8.0,8.5
2013,Washington,Cardiovascular Diseases,Stroke,,,,3.5,2.6,7.8,10.0,2.7,2.4,2.5,,,,2.8,
2013,Washington,Risk Factors,Cholesterol Abnormalities,,10.7,56.25,68.25,67.85,77.3,75.9,64.9,66.75,65.75,61.849999999999994,27.5,31.5,66.55,61.35
2013,Washington,Risk Factors,Diabetes,,,2.9,11.6,10.5,21.1,20.4,8.1,9.1,8.6,8.6,6.9,10.3,8.6,10.1
2013,Washington,Risk Factors,Hypertension,7.3,,25.799999999999997,56.9,53.85,74.85,77.55,50.3,48.95,49.45,36.45,36.25,55.75,51.65,47.95
2013,Washington,Risk Factors,Nutrition,85.7,,83.4,82.8,82.9,83.4,82.6,79.4,87.7,83.5,83.0,82.7,89.8,83.6,83.2
2013,Washington,Risk Factors,Obesity,,33.5,32.35,31.3,31.5,30.65,30.549999999999997,34.95,28.7,31.799999999999997,31.1,33.15,33.55,31.700000000000003,29.7
2013,Washington,Risk Factors,Physical Inactivity,87.0,,81.8,77.9,78.1,75.6,72.0,79.7,80.2,80.0,64.1,77.8,80.9,82.6,73.8
2013,Washington,Risk Factors,Smoking,16.9,,19.4,14.5,16.9,7.3,3.9,14.3,17.8,16.1,13.8,9.2,14.7,16.8,26.1
2013,"Washington, DC",Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,13.799999999999999,5.4,18.5,21.549999999999997,13.5,12.5,13.05,,,13.65,20.599999999999998,
2013,"Washington, DC",Cardiovascular Diseases,Coronary Heart Disease,,,,4.1,3.5,9.1,11.9,2.5,2.7,2.6,,,3.9,1.8,
2013,"Washington, DC",Cardiovascular Diseases,Major Cardiovascular Disease,,,2.7,10.6,10.6,19.2,24.3,8.2,6.8,7.5,,,11.8,3.4,
2013,"Washington, DC",Cardiovascular Diseases,Stroke,,,,4.5,5.2,7.4,9.5,3.5,2.8,3.2,,,5.2,,
2013,"Washington, DC",Risk Factors,Cholesterol Abnormalities,,,58.7,70.2,71.05000000000001,55.2,56.7,65.30000000000001,66.05,65.65,23.7,30.8,39.0,62.7,36.2
2013,"Washington, DC",Risk Factors,Diabetes,,,2.5,12.8,13.3,19.7,22.4,8.5,7.0,7.8,,,13.2,2.3,
2013,"Washington, DC",Risk Factors,Hypertension,,,27.400000000000002,61.8,61.7,78.05,82.65,54.95,46.599999999999994,51.0,,,60.6,39.4,23.3
2013,"Washington, DC",Risk Factors,Nutrition,79.7,,78.9,79.1,78.4,79.4,82.3,75.4,83.0,78.9,79.2,,83.0,74.4,76.5
2013,"Washington, DC",Risk Factors,Obesity,,59.2,33.65,32.55,31.65,32.15,32.05,35.85,29.65,32.8,41.6,50.0,32.55,33.85,34.9
2013,"Washington, DC",Risk Factors,Physical Inactivity,79.1,,85.4,78.0,76.8,74.4,70.3,77.8,83.5,80.5,82.7,,71.1,90.8,
2013,"Washington, DC",Risk Factors,Smoking,17.6,,18.7,19.8,25.2,8.0,6.8,14.7,23.4,18.8,14.2,,28.4,10.1,
2013,West Virginia,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,2.1,10.3,8.0,19.4,22.9,5.6,10.0,7.8,,,,8.0,
2013,West Virginia,Cardiovascular Diseases,Coronary Heart Disease,,,1.8,9.8,8.6,17.1,19.5,6.2,8.8,7.5,,,,7.6,
2013,West Virginia,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.9,17.8,15.0,31.2,36.3,11.3,15.9,13.6,,,11.4,13.8,
2013,West Virginia,Cardiovascular Diseases,Stroke,,,0.9,5.3,4.7,8.9,11.7,4.1,3.8,3.9,,,,3.9,
2013,West Virginia,Risk Factors,Cholesterol Abnormalities,,12.8,58.75,72.5,73.9,76.75,53.9,70.1,69.15,69.65,34.3,,44.5,69.8,44.9
2013,West Virginia,Risk Factors,Diabetes,,,4.7,17.0,16.5,25.0,22.4,12.6,13.5,13.0,,,16.6,13.0,
2013,West Virginia,Risk Factors,Hypertension,10.4,,40.65,67.8,65.85,81.35,83.35,61.25,60.45,60.8,28.1,,46.1,60.900000000000006,59.1
2013,West Virginia,Risk Factors,Nutrition,87.4,,90.3,90.8,90.9,90.7,89.9,89.2,91.4,90.3,,,,90.5,
2013,West Virginia,Risk Factors,Obesity,,33.7,33.4,31.200000000000003,31.450000000000003,30.1,28.349999999999998,34.15,29.75,31.9,39.3,54.1,31.9,31.85,38.55
2013,West Virginia,Risk Factors,Physical Inactivity,81.3,,73.0,65.2,65.0,61.6,55.3,66.6,70.6,68.6,73.2,,74.2,68.1,
2013,West Virginia,Risk Factors,Smoking,33.5,,35.4,24.4,28.2,11.2,6.8,26.1,28.6,27.3,37.1,,30.8,26.9,46.4
2013,Wisconsin,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,31.05,24.6,40.0,40.449999999999996,31.45,29.799999999999997,30.2,,,,31.45,
2013,Wisconsin,Cardiovascular Diseases,Coronary Heart Disease,,,,6.9,4.9,15.3,17.2,3.8,6.1,4.9,,,,5.0,
2013,Wisconsin,Cardiovascular Diseases,Major Cardiovascular Disease,,,,11.0,7.9,23.5,29.1,7.0,8.9,7.9,,,,8.0,
2013,Wisconsin,Cardiovascular Diseases,Stroke,,,,3.1,2.5,6.4,9.6,2.5,1.9,2.2,,,,2.3,
2013,Wisconsin,Risk Factors,Cholesterol Abnormalities,,,56.599999999999994,68.85,68.3,76.4,52.5,65.6,66.65,66.1,22.6,,31.6,66.55000000000001,34.9
2013,Wisconsin,Risk Factors,Diabetes,,,2.4,11.2,9.9,19.9,19.5,8.3,8.2,8.2,,,14.5,7.8,19.5
2013,Wisconsin,Risk Factors,Hypertension,5.3,,30.349999999999998,62.2,60.900000000000006,76.35,77.44999999999999,57.3,52.4,54.75,21.2,,55.5,55.300000000000004,39.1
2013,Wisconsin,Risk Factors,Nutrition,89.8,,81.7,84.3,83.4,85.0,83.9,79.1,89.0,84.0,80.8,,91.9,84.0,74.6
2013,Wisconsin,Risk Factors,Obesity,,33.75,29.9,29.950000000000003,30.5,29.25,28.95,32.95,27.9,30.3,30.35,61.2,29.35,30.15,33.25
2013,Wisconsin,Risk Factors,Physical Inactivity,87.7,,79.3,73.6,73.0,69.9,68.4,77.0,75.3,76.2,65.4,,77.6,76.6,76.5
2013,Wisconsin,Risk Factors,Smoking,15.9,,25.2,16.9,20.6,6.4,2.9,17.3,20.1,18.7,18.2,,31.4,17.7,30.4
2013,Wyoming,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,6.3,4.9,12.7,15.6,3.2,5.7,4.5,4.4,,,4.3,
2013,Wyoming,Cardiovascular Diseases,Coronary Heart Disease,,,,5.3,4.1,11.3,12.7,3.1,4.6,3.9,,,,3.8,
2013,Wyoming,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.3,11.2,9.7,20.8,25.8,6.8,9.4,8.1,6.7,,,8.1,10.8
2013,Wyoming,Cardiovascular Diseases,Stroke,,,,3.8,3.7,6.6,9.6,2.8,2.5,2.7,,,,2.7,
2013,Wyoming,Risk Factors,Cholesterol Abnormalities,,,55.9,67.75,67.15,75.3,74.55000000000001,63.55,65.94999999999999,64.75,36.0,,,64.85,33.8
2013,Wyoming,Risk Factors,Diabetes,,,4.3,11.3,9.8,19.7,17.9,8.7,8.5,8.6,13.7,,,7.9,16.8
2013,Wyoming,Risk Factors,Hypertension,7.1,,27.85,58.85,56.85,74.3,76.65,53.449999999999996,50.2,51.6,48.45,,,51.7,39.3
2013,Wyoming,Risk Factors,Nutrition,84.4,,81.7,83.6,83.1,85.1,83.3,78.0,88.2,83.1,82.0,,,83.8,75.0
2013,Wyoming,Risk Factors,Obesity,,35.6,31.65,29.55,29.700000000000003,28.7,29.65,34.0,27.7,30.7,31.549999999999997,42.1,,30.9,21.85
2013,Wyoming,Risk Factors,Physical Inactivity,85.1,,75.9,72.2,74.3,67.9,60.9,74.9,74.9,74.9,68.9,55.9,,75.5,73.4
2013,Wyoming,Risk Factors,Smoking,26.8,,24.0,18.0,21.0,9.5,4.9,19.2,22.1,20.6,25.4,,,19.5,36.0
2014,Alabama,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.5,8.0,7.5,13.6,15.5,4.1,7.8,5.8,,,4.5,6.5,
2014,Alabama,Cardiovascular Diseases,Coronary Heart Disease,,,,7.6,7.0,14.1,16.0,4.5,6.7,5.5,,,4.2,6.2,6.2
2014,Alabama,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.5,15.7,14.7,26.9,31.3,10.2,13.6,11.8,,,10.8,12.7,13.6
2014,Alabama,Cardiovascular Diseases,Stroke,,,1.7,6.1,5.8,10.4,11.7,4.8,4.7,4.7,,,4.7,4.9,
2014,Alabama,Risk Factors,Diabetes,,,6.5,17.2,17.9,22.9,21.0,13.0,12.9,12.9,,,15.8,12.5,15.9
2014,Alabama,Risk Factors,Obesity,,35.25,33.65,31.799999999999997,32.25,29.4,29.1,34.0,30.700000000000003,32.4,33.400000000000006,35.2,33.75,32.0,33.7
2014,Alabama,Risk Factors,Physical Inactivity,81.1,,77.1,69.0,68.0,66.3,60.2,69.2,75.7,72.3,84.6,62.8,71.7,72.1,74.0
2014,Alabama,Risk Factors,Smoking,23.4,,25.3,19.4,23.0,9.4,4.5,19.0,23.3,21.0,,,19.5,21.9,22.1
2014,Alaska,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.0,4.1,11.4,14.2,2.6,4.0,3.4,,,,3.2,4.3
2014,Alaska,Cardiovascular Diseases,Coronary Heart Disease,,,,3.6,3.2,8.7,8.8,1.6,3.0,2.4,,,,2.8,
2014,Alaska,Cardiovascular Diseases,Major Cardiovascular Disease,,,,8.8,7.9,19.7,22.9,4.7,7.2,6.0,,,,5.8,7.8
2014,Alaska,Cardiovascular Diseases,Stroke,,,,3.4,2.7,8.7,10.9,2.3,2.5,2.4,,,,2.1,3.4
2014,Alaska,Risk Factors,Diabetes,,,2.0,10.6,10.3,21.2,20.7,8.6,6.3,7.4,,,,7.6,5.4
2014,Alaska,Risk Factors,Obesity,,33.85,32.95,30.65,30.85,28.6,28.25,34.25,29.45,31.65,27.25,37.3,33.8,31.35,31.549999999999997
2014,Alaska,Risk Factors,Physical Inactivity,83.4,,86.8,78.2,77.2,72.3,63.0,79.7,82.1,80.9,76.9,65.0,73.7,84.2,75.0
2014,Alaska,Risk Factors,Smoking,18.9,,22.5,19.2,20.9,10.8,11.2,18.4,21.2,19.9,12.2,,,17.4,38.1
2014,Arizona,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.1,5.9,4.7,11.4,13.5,3.4,5.4,4.4,3.4,,4.7,4.9,4.4
2014,Arizona,Cardiovascular Diseases,Coronary Heart Disease,,,,5.8,4.7,11.0,12.8,3.4,4.7,4.1,2.4,,,4.9,3.3
2014,Arizona,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.2,11.2,8.8,21.4,25.0,7.1,9.2,8.1,5.8,,10.5,9.2,8.5
2014,Arizona,Cardiovascular Diseases,Stroke,,,0.9,4.1,2.8,8.4,9.2,2.8,3.1,3.0,2.2,,7.0,3.0,4.9
2014,Arizona,Risk Factors,Diabetes,,,3.7,13.7,14.0,20.4,18.8,9.3,10.8,10.0,10.4,,10.4,9.8,13.1
2014,Arizona,Risk Factors,Obesity,,33.599999999999994,32.150000000000006,30.4,30.950000000000003,28.900000000000002,28.6,34.0,28.55,31.2,30.95,60.2,32.7,30.8,33.8
2014,Arizona,Risk Factors,Physical Inactivity,83.2,,81.8,76.9,77.5,72.8,67.5,76.8,80.8,78.8,76.0,76.1,75.0,80.6,76.6
2014,Arizona,Risk Factors,Smoking,18.2,,19.8,14.9,17.0,9.0,4.9,13.9,19.1,16.5,14.0,16.7,16.2,17.6,15.5
2014,Arkansas,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,9.1,8.3,15.6,17.6,4.6,8.9,6.7,,,5.1,7.0,13.8
2014,Arkansas,Cardiovascular Diseases,Coronary Heart Disease,,,,8.4,7.4,15.3,16.0,5.0,7.4,6.2,,,2.7,7.2,
2014,Arkansas,Cardiovascular Diseases,Major Cardiovascular Disease,,,4.1,16.5,14.7,28.8,32.1,11.0,14.2,12.6,,,10.9,13.1,19.1
2014,Arkansas,Cardiovascular Diseases,Stroke,,,,6.4,5.4,11.3,13.8,5.0,5.1,5.1,,,7.2,4.6,
2014,Arkansas,Risk Factors,Diabetes,,,4.8,17.2,17.9,23.9,22.8,12.5,13.0,12.7,,,17.3,12.1,21.7
2014,Arkansas,Risk Factors,Obesity,,33.85,31.299999999999997,31.35,32.650000000000006,29.65,29.05,33.9,29.299999999999997,31.65,30.8,,33.05,31.150000000000002,40.0
2014,Arkansas,Risk Factors,Physical Inactivity,85.5,,75.4,64.6,63.9,58.8,53.8,67.6,71.1,69.3,75.6,,64.8,70.0,62.5
2014,Arkansas,Risk Factors,Smoking,23.6,,30.7,22.7,27.5,11.5,6.3,23.4,26.2,24.7,16.2,,28.9,24.6,30.9
2014,California,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.9,5.1,4.7,9.9,14.9,2.9,4.3,3.6,2.5,,4.0,5.0,4.0
2014,California,Cardiovascular Diseases,Coronary Heart Disease,,,0.6,5.3,4.4,11.9,15.0,3.2,4.2,3.7,2.5,,5.4,5.1,
2014,California,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.1,10.2,8.6,20.7,27.4,6.8,7.5,7.2,5.1,4.6,11.1,9.2,8.7
2014,California,Cardiovascular Diseases,Stroke,,,1.3,3.8,2.8,7.5,10.6,3.0,2.4,2.7,1.8,,6.7,3.2,
2014,California,Risk Factors,Diabetes,,,3.8,14.5,15.5,21.8,22.5,9.8,10.8,10.3,11.5,8.8,18.4,8.7,12.2
2014,California,Risk Factors,Obesity,,33.6,31.45,30.400000000000002,29.5,31.5,32.650000000000006,34.45,27.55,30.950000000000003,29.1,34.0,31.45,31.35,34.7
2014,California,Risk Factors,Physical Inactivity,84.9,,79.7,77.0,76.7,73.7,71.3,76.9,79.9,78.4,73.3,82.7,76.4,81.0,78.0
2014,California,Risk Factors,Smoking,11.2,,14.0,12.6,14.9,8.0,3.7,9.4,16.4,12.9,11.3,9.3,22.8,13.9,15.4
2014,Colorado,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.1,4.3,3.1,9.7,13.7,2.2,4.0,3.1,3.0,,4.2,3.0,
2014,Colorado,Cardiovascular Diseases,Coronary Heart Disease,,,,4.3,3.5,10.1,13.4,2.3,3.8,3.0,2.0,,4.0,3.3,
2014,Colorado,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.6,8.1,6.4,17.8,24.3,5.1,6.7,5.9,4.9,,6.2,6.1,8.5
2014,Colorado,Cardiovascular Diseases,Stroke,,,0.4,2.5,1.9,5.5,8.6,2.1,1.5,1.8,1.4,,,1.8,
2014,Colorado,Risk Factors,Diabetes,,,2.5,9.9,9.9,16.6,17.0,7.0,7.6,7.3,10.2,,10.2,6.3,9.5
2014,Colorado,Risk Factors,Obesity,,35.5,31.05,29.95,29.849999999999998,29.7,30.5,34.2,27.5,30.75,29.900000000000002,33.65,30.0,30.85,34.35
2014,Colorado,Risk Factors,Physical Inactivity,87.1,,84.7,82.4,84.2,77.3,69.4,82.0,85.2,83.6,72.9,85.3,79.1,86.7,73.5
2014,Colorado,Risk Factors,Smoking,16.0,,19.6,14.1,15.0,8.3,4.5,14.6,16.9,15.7,17.4,,22.9,14.9,26.8
2014,Connecticut,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.0,3.6,10.2,12.9,2.9,4.6,3.7,4.4,,2.9,3.8,
2014,Connecticut,Cardiovascular Diseases,Coronary Heart Disease,,,,5.0,3.3,11.4,13.1,3.0,4.5,3.7,2.3,,3.7,4.1,
2014,Connecticut,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.1,9.9,7.2,20.4,24.2,7.0,8.0,7.5,5.9,,8.5,7.7,
2014,Connecticut,Cardiovascular Diseases,Stroke,,,,3.3,2.7,6.5,8.9,3.2,2.0,2.6,,,4.8,2.5,
2014,Connecticut,Risk Factors,Diabetes,,,2.5,12.1,11.5,20.5,20.0,9.1,9.4,9.2,10.9,,17.3,8.2,
2014,Connecticut,Risk Factors,Obesity,,36.550000000000004,32.55,30.95,30.7,30.35,30.5,34.45,29.0,31.75,29.9,33.449999999999996,32.65,31.9,30.900000000000002
2014,Connecticut,Risk Factors,Physical Inactivity,86.8,,82.7,77.3,79.2,70.0,61.9,76.9,82.1,79.4,69.9,84.2,74.3,82.0,70.1
2014,Connecticut,Risk Factors,Smoking,12.9,,21.1,14.0,16.3,7.0,4.1,13.5,17.4,15.4,20.6,,18.7,14.2,17.0
2014,Delaware,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,7.0,5.1,14.5,16.8,2.8,7.5,5.0,,,6.1,5.3,
2014,Delaware,Cardiovascular Diseases,Coronary Heart Disease,,,,6.6,4.8,13.7,15.7,3.3,6.4,4.8,,,5.2,5.4,
2014,Delaware,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.8,12.6,9.9,24.5,30.1,6.9,11.6,9.1,,,10.9,9.7,
2014,Delaware,Cardiovascular Diseases,Stroke,,,,4.4,3.6,8.2,11.4,3.1,3.3,3.2,,,5.1,2.9,
